MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
4.3203,37.0,5.5658,0.972,1095.0,3.0672,33.82,-118.11,232800
5.2155,36.0,5.7917,1.0298,871.0,2.5923,33.82,-118.1,254800
4.375,37.0,5.2418,1.0299,836.0,2.4955,33.82,-118.11,218200
4.6087,36.0,5.7901,1.0339,1155.0,2.6072,33.81,-118.12,224600
4.2143,37.0,5.2882,0.9735,860.0,2.5294,33.81,-118.12,228500
4.7845,37.0,5.5355,1.0874,493.0,2.694,33.81,-118.13,231400
4.325,37.0,5.0744,0.9793,572.0,2.3636,33.81,-118.13,223900
5.1795,37.0,5.4064,1.0247,711.0,2.5124,33.82,-118.13,225400
3.7321,36.0,5.9375,1.0179,273.0,2.4375,33.82,-118.13,223700
5.395,34.0,5.4527,0.9828,928.0,2.659,33.81,-118.13,241900
4.6473,36.0,5.4828,1.0094,855.0,2.6803,33.81,-118.13,227100
4.3438,36.0,5.8295,1.0341,505.0,2.8693,33.8,-118.13,233600
4.4312,36.0,5.6453,1.0226,743.0,2.8038,33.8,-118.13,226000
4.0893,41.0,4.8057,1.035,821.0,2.6146,33.8,-118.13,223000
3.1042,44.0,5.0699,1.0726,1167.0,3.1371,33.8,-118.15,219800
5.0447,36.0,5.953,1.0034,784.0,2.6309,33.81,-118.12,249200
4.6875,36.0,5.6633,0.9898,721.0,2.4524,33.81,-118.12,250700
2.7092,35.0,4.39,1.0407,774.0,1.8517,33.8,-118.12,256300
5.3701,36.0,5.9573,0.9716,530.0,2.5118,33.8,-118.12,251400
4.3897,36.0,6.023,1.0459,810.0,2.6557,33.8,-118.11,235000
5.587,36.0,5.9139,1.0504,884.0,2.6231,33.79,-118.11,244900
5.7942,36.0,6.0081,1.0,1039.0,2.8081,33.79,-118.11,257000
5.0795,36.0,5.3346,0.9728,666.0,2.5914,33.81,-118.09,243300
4.4831,36.0,5.2561,0.9817,838.0,2.5549,33.8,-118.09,253900
4.66,36.0,6.0,1.0393,744.0,2.6571,33.8,-118.11,244800
5.4602,35.0,5.8418,1.0169,444.0,2.5085,33.8,-118.11,231600
6.2187,37.0,6.2509,1.0332,776.0,2.8635,33.81,-118.11,257900
5.62,36.0,6.2286,1.0317,786.0,2.4952,33.81,-118.1,239600
5.0574,37.0,5.5305,1.003,850.0,2.5915,33.8,-118.1,240800
5.8491,36.0,6.6719,1.0412,1911.0,3.0285,33.79,-118.09,247300
5.7389,35.0,6.0108,0.996,2134.0,2.8721,33.78,-118.1,251800
5.7368,35.0,6.2368,0.9974,996.0,2.6211,33.79,-118.1,287200
5.1805,36.0,5.9451,1.0549,1522.0,2.6938,33.79,-118.1,249400
5.3441,36.0,5.6335,0.9548,508.0,2.2986,33.79,-118.13,480600
4.3317,43.0,4.7299,0.9678,767.0,2.4662,33.79,-118.12,232400
4.1687,41.0,5.8733,1.0467,738.0,2.46,33.79,-118.12,240700
5.0072,44.0,5.9148,1.0302,947.0,2.6016,33.79,-118.13,236200
4.375,45.0,5.4136,1.0467,1057.0,2.4696,33.79,-118.13,234800
4.6452,45.0,5.6891,0.985,681.0,2.5506,33.79,-118.14,212500
3.7716,20.0,4.1764,1.1238,3625.0,2.267,33.79,-118.13,242900
3.4211,43.0,4.6151,0.9779,1230.0,2.2652,33.8,-118.14,203900
3.7826,5.0,4.3632,1.171,1657.0,1.954,33.79,-118.15,196300
3.4833,23.0,4.2599,1.1391,1478.0,2.447,33.79,-118.14,209400
3.1711,44.0,4.0338,1.0456,1461.0,2.4679,33.79,-118.14,215400
3.108,44.0,4.202,0.992,1038.0,2.076,33.78,-118.14,217900
3.0453,25.0,4.1414,1.1321,2297.0,2.3705,33.79,-118.15,185900
2.0875,17.0,3.9015,1.0714,904.0,2.2266,33.78,-118.15,181300
1.9808,14.0,3.2865,1.0731,1939.0,3.7288,33.78,-118.16,139100
2.0156,33.0,3.4305,0.9799,2074.0,3.474,33.78,-118.16,152700
2.4,25.0,3.5202,1.1101,3916.0,3.6839,33.79,-118.16,153700
2.875,26.0,3.9805,1.0975,2135.0,2.7763,33.79,-118.16,164000
2.375,32.0,3.3503,1.037,3002.0,4.6327,33.79,-118.17,139700
1.9318,30.0,2.4438,0.9402,2646.0,4.7935,33.79,-118.17,115900
1.2746,36.0,3.9101,1.2673,1379.0,3.1774,33.78,-118.18,129700
2.0186,27.0,3.5268,1.1384,1896.0,4.2321,33.79,-118.18,130000
1.7589,28.0,3.5029,1.1724,1816.0,5.2184,33.79,-118.17,118300
1.2206,20.0,3.9465,1.1321,1201.0,3.7767,33.79,-118.18,162500
2.2543,29.0,3.1367,0.9893,1398.0,3.748,33.78,-118.19,156300
2.137,37.0,3.8529,1.1576,1967.0,4.1324,33.79,-118.19,126600
1.9387,30.0,3.6553,1.1694,3543.0,4.1682,33.79,-118.19,141700
2.8533,24.0,3.169,1.0141,439.0,6.1831,33.78,-118.19,137500
2.0675,25.0,3.1468,1.0684,3744.0,4.1325,33.79,-118.2,116700
4.5938,33.0,0.8889,0.5,96.0,2.6667,33.79,-118.21,112500
2.1964,44.0,4.0333,0.9667,153.0,5.1,33.79,-118.21,150000
1.7,48.0,2.86,0.82,222.0,4.44,33.79,-118.22,104200
5.0,21.0,3.0625,0.875,29.0,1.8125,33.76,-118.23,87500
1.3274,21.0,2.8287,1.0619,2924.0,3.0175,33.78,-118.19,218800
0.9318,35.0,2.8033,1.1002,914.0,1.6957,33.78,-118.19,187500
1.7064,46.0,3.2181,1.109,1545.0,2.632,33.78,-118.2,175000
1.9872,48.0,3.7897,1.0665,1908.0,4.0944,33.78,-118.2,168800
2.3305,52.0,3.4889,1.1704,3018.0,3.9554,33.78,-118.2,162500
1.2321,35.0,3.0623,1.1732,820.0,1.5953,33.77,-118.19,137500
1.2864,40.0,2.5521,1.128,1257.0,1.5772,33.77,-118.2,131300
1.5076,24.0,3.1926,1.0876,1566.0,2.0797,33.77,-118.2,145800
1.9797,22.0,2.802,1.0952,1190.0,2.9825,33.77,-118.2,143800
2.2344,52.0,4.3375,1.4416,1089.0,3.4353,33.77,-118.2,200000
2.7813,41.0,3.4464,1.1786,1209.0,3.5982,33.77,-118.2,129200
2.225,42.0,2.4387,1.0991,995.0,4.6934,33.77,-118.2,106300
1.5,45.0,2.7683,1.2104,735.0,1.4189,33.77,-118.18,162500
4.6629,25.0,3.7455,1.0182,632.0,1.6416,33.76,-118.19,162500
1.4048,52.0,3.0508,1.2031,692.0,1.3516,33.77,-118.19,200000
1.5536,39.0,3.2966,1.0962,1339.0,2.6834,33.77,-118.18,155000
1.1483,36.0,2.9565,1.1097,1128.0,1.8194,33.77,-118.18,112500
1.6178,21.0,3.4876,1.2056,1064.0,1.7645,33.77,-118.19,137500
1.0714,31.0,3.0123,1.2165,1092.0,1.9225,33.77,-118.19,150000
1.4565,20.0,3.3309,1.0,1712.0,3.0791,33.78,-118.18,152500
2.0769,17.0,3.9417,1.2111,1300.0,3.6111,33.78,-118.18,100000
1.5603,52.0,3.5542,1.1476,1046.0,3.1506,33.78,-118.18,162500
1.5844,31.0,3.6061,1.0591,898.0,1.965,33.78,-118.19,162500
2.5544,8.0,2.997,1.1873,694.0,2.0967,33.78,-118.19,162500
1.8438,29.0,3.2057,1.2405,1083.0,3.4272,33.78,-118.19,162500
1.8036,42.0,5.4599,1.6043,533.0,2.8503,33.78,-118.19,175000
1.7393,29.0,3.7824,1.2461,3580.0,4.6373,33.78,-118.17,140200
1.9647,23.0,3.4317,1.1485,3940.0,3.5883,33.78,-118.17,186200
1.7701,26.0,2.6661,1.0982,4812.0,4.2174,33.78,-118.18,146200
1.918,44.0,3.5179,1.1101,3184.0,4.7381,33.78,-118.17,147500
2.2538,36.0,3.5,1.0513,2077.0,2.4785,33.77,-118.17,181300
2.6786,45.0,3.4833,1.1069,1340.0,1.8611,33.77,-118.17,191100
2.346,38.0,3.2734,1.0541,984.0,1.4386,33.77,-118.17,165600
2.1378,39.0,3.7618,1.1185,1379.0,1.7567,33.77,-118.17,180400
2.2808,12.0,3.4937,1.1101,3068.0,2.4311,33.77,-118.17,154700
1.1295,29.0,3.6393,1.2418,1391.0,2.8504,33.77,-118.18,137500
2.6371,30.0,3.4005,1.0528,720.0,1.7266,33.77,-118.18,159400
2.675,37.0,3.4048,0.9879,492.0,1.4864,33.77,-118.17,241700
4.0968,30.0,3.9355,1.1643,2136.0,1.4212,33.74,-118.18,310000
3.1149,45.0,3.715,1.1105,1047.0,1.8083,33.77,-118.17,218800
3.0153,45.0,3.6077,1.1734,1004.0,1.6902,33.77,-118.17,220000
2.3523,37.0,3.8009,1.0802,1087.0,1.5573,33.77,-118.18,325000
2.5726,41.0,3.8424,1.1276,852.0,1.5985,33.77,-118.18,193800
1.8388,49.0,3.6518,1.2067,1105.0,1.7568,33.77,-118.18,175000
3.8125,49.0,4.4735,1.041,1314.0,1.7381,33.77,-118.16,382100
3.8984,30.0,4.3907,1.093,1749.0,1.73,33.77,-118.16,306300
2.7212,39.0,3.9673,1.0359,1312.0,2.1438,33.77,-118.15,266300
2.7614,30.0,3.7736,1.0202,1292.0,1.7412,33.77,-118.16,272200
2.9384,38.0,4.3019,1.0226,1284.0,1.7074,33.77,-118.16,304100
2.875,29.0,4.1821,1.0679,1460.0,1.9837,33.77,-118.16,232500
3.0503,25.0,4.0413,1.1578,2178.0,1.9982,33.77,-118.17,225000
2.127,15.0,3.9587,1.1337,3087.0,2.547,33.78,-118.16,163300
2.3317,39.0,3.9756,1.0585,2470.0,2.4098,33.78,-118.16,222500
3.1739,52.0,3.9853,1.0466,1819.0,2.2319,33.78,-118.16,222900
1.6955,29.0,3.2231,1.1382,3891.0,3.4042,33.78,-118.16,179700
3.3003,13.0,3.7087,1.0449,1600.0,1.9417,33.78,-118.15,207800
3.5812,12.0,4.4271,1.1307,2176.0,2.1717,33.78,-118.15,198600
3.6193,35.0,4.2519,1.1551,1277.0,1.9616,33.78,-118.15,250000
3.4107,42.0,3.9296,1.0104,940.0,1.9462,33.78,-118.14,233300
7.5,45.0,6.2331,1.0552,361.0,2.2147,33.78,-118.13,434500
3.2917,49.0,4.3086,1.0648,1301.0,2.0077,33.77,-118.14,307400
3.875,51.0,4.9682,1.0972,1171.0,2.0689,33.77,-118.14,342900
4.1765,52.0,4.9528,1.1191,899.0,2.0202,33.77,-118.15,393900
4.5,41.0,4.1146,1.0692,1621.0,1.9344,33.77,-118.15,339800
3.5528,27.0,4.0736,1.0535,1398.0,1.8715,33.77,-118.15,271100
3.901,37.0,5.1542,1.1097,1080.0,1.717,33.76,-118.14,432500
3.5292,36.0,3.7253,1.0333,1912.0,1.6314,33.77,-118.15,361800
4.5469,52.0,4.1811,0.9925,940.0,1.7736,33.76,-118.13,381000
4.25,44.0,3.8005,1.1404,652.0,1.6059,33.76,-118.13,439300
4.0795,39.0,3.5185,1.1182,867.0,1.5291,33.75,-118.14,400000
4.3889,52.0,4.2901,1.0288,1144.0,1.8333,33.76,-118.14,378000
3.5214,50.0,4.1226,1.0599,1179.0,1.6421,33.76,-118.14,398100
3.385,44.0,3.1832,1.0448,741.0,1.4444,33.76,-118.14,408300
4.7361,50.0,5.5394,1.0121,322.0,1.9515,33.76,-118.14,418800
4.7875,46.0,4.2299,1.0045,1175.0,1.7537,33.76,-118.13,363800
3.9352,44.0,4.6036,1.1291,961.0,1.7473,33.76,-118.13,406900
3.7813,43.0,4.7523,1.0341,1240.0,1.9195,33.76,-118.12,461500
5.6051,15.0,4.8152,1.0287,1879.0,1.9292,33.76,-118.1,267400
5.1508,15.0,5.3172,1.0789,3333.0,1.9468,33.77,-118.11,367300
6.0362,20.0,5.083,1.0695,1941.0,2.176,33.77,-118.12,463500
4.6852,52.0,5.5097,1.0298,1436.0,2.1401,33.77,-118.13,395200
5.3046,37.0,5.0288,1.0668,1661.0,1.9136,33.77,-118.13,360700
2.1579,27.0,5.0604,1.574,744.0,2.2477,33.35,-118.32,450000
2.8333,52.0,5.4733,1.3712,1100.0,2.5522,33.34,-118.33,414700
3.3906,52.0,7.3854,1.7778,733.0,2.5451,33.33,-118.32,300000
2.7361,52.0,6.225,1.65,341.0,2.1312,33.34,-118.32,450000
2.6042,29.0,4.1387,1.237,422.0,2.4393,33.43,-118.48,287500
1.554,32.0,4.1812,1.093,2794.0,3.3302,33.96,-118.29,100000
1.5078,36.0,4.5445,1.0636,1367.0,3.4784,33.95,-118.3,99600
2.0,31.0,3.8944,1.0864,2390.0,3.2785,33.95,-118.29,109800
1.2455,41.0,4.0652,1.087,1805.0,3.5672,33.95,-118.3,100800
2.2031,27.0,4.4129,1.1045,1622.0,4.0348,33.95,-118.3,96900
1.5898,35.0,4.1767,1.0777,977.0,3.4523,33.95,-118.3,94000
1.5615,38.0,4.2829,1.121,1774.0,3.1566,33.94,-118.29,108600
2.5679,36.0,4.1914,1.0311,2521.0,3.0156,33.94,-118.3,114900
2.0114,36.0,4.3987,1.1444,1390.0,2.9957,33.94,-118.3,99300
1.6716,32.0,4.578,1.2,1880.0,3.1864,33.94,-118.29,123800
1.7244,32.0,3.8211,1.0274,1715.0,3.6105,33.93,-118.29,111200
1.2,35.0,3.9877,1.092,1216.0,3.7301,33.93,-118.3,99200
1.3962,36.0,3.7667,1.0858,2017.0,3.4597,33.93,-118.3,124300
3.2024,40.0,5.3731,1.053,1646.0,3.6336,33.93,-118.3,128000
4.2917,37.0,5.1486,0.9799,852.0,3.4217,33.93,-118.31,127900
3.6583,44.0,5.5343,1.0955,976.0,2.9134,33.94,-118.31,126700
2.2448,40.0,5.0052,1.1436,1021.0,2.6658,33.94,-118.31,175000
3.2206,40.0,5.7773,1.0611,684.0,2.9869,33.94,-118.31,145800
5.5787,42.0,6.3065,1.0806,602.0,3.2366,33.93,-118.31,142000
4.9464,43.0,6.2169,0.9898,997.0,3.3797,33.93,-118.31,150300
4.5368,37.0,5.7203,1.0522,1468.0,3.0647,33.94,-118.32,168800
4.25,37.0,5.3461,1.0382,1327.0,2.982,33.93,-118.32,172100
4.4091,37.0,5.4172,1.0533,925.0,2.7367,33.93,-118.33,148400
6.0718,38.0,5.8319,0.9412,412.0,3.4622,33.93,-118.33,156000
4.0625,35.0,4.7945,1.1225,742.0,2.9328,33.93,-118.34,159900
3.1563,37.0,5.11,1.0172,863.0,2.9656,33.94,-118.32,186200
4.6389,38.0,6.3136,1.0059,499.0,2.9527,33.94,-118.32,183800
4.0536,36.0,6.5977,1.0728,830.0,3.1801,33.94,-118.32,189000
4.0,36.0,5.1018,0.9912,639.0,2.8274,33.94,-118.32,192000
1.9309,31.0,3.8973,1.1432,3288.0,3.4108,33.94,-118.33,137500
5.5176,47.0,5.2645,0.8949,721.0,2.6123,33.96,-118.32,191000
3.1719,43.0,5.3638,0.9944,1505.0,2.1138,33.95,-118.32,183500
4.2099,24.0,5.1243,1.0149,2636.0,2.074,33.96,-118.33,189800
4.6667,44.0,6.2055,0.9969,992.0,3.0429,33.95,-118.32,175600
5.0912,44.0,6.4576,1.0909,1040.0,3.1515,33.95,-118.32,169800
5.4359,33.0,5.3269,1.2715,1412.0,3.9114,33.95,-118.34,194100
2.7139,52.0,5.3898,1.0237,844.0,2.861,33.97,-118.32,164900
3.8512,47.0,5.2801,1.0112,954.0,2.6723,33.96,-118.32,171300
3.3214,47.0,4.9129,1.1061,704.0,2.6667,33.96,-118.32,166500
4.3919,46.0,4.915,0.8824,814.0,2.6601,33.97,-118.32,157100
5.5,45.0,6.4826,1.0581,949.0,2.7587,33.97,-118.34,188200
2.3,42.0,5.2853,1.1317,737.0,2.3103,33.96,-118.33,189200
2.0057,42.0,4.6208,1.1463,1062.0,2.3548,33.96,-118.33,198200
2.0694,33.0,3.3445,1.0604,1272.0,2.8456,33.97,-118.35,143500
2.2303,25.0,3.2417,1.0713,1710.0,2.9739,33.97,-118.35,159400
3.2708,26.0,4.2698,1.0668,1130.0,2.797,33.97,-118.35,128100
2.6734,26.0,4.2389,1.1881,2340.0,2.5885,33.97,-118.35,143400
3.1194,33.0,4.196,1.0624,1518.0,3.3808,33.98,-118.35,152800
3.745,42.0,5.0591,1.1166,1785.0,2.931,33.98,-118.35,170800
2.3882,47.0,4.3641,1.1269,2374.0,3.911,33.98,-118.34,137700
3.163,40.0,3.875,0.9669,1922.0,3.5331,33.98,-118.34,137800
3.7067,45.0,4.8433,1.097,1064.0,3.9701,33.98,-118.34,136600
3.8056,30.0,4.4355,0.9456,757.0,2.1691,33.97,-118.35,323800
1.2094,21.0,3.1817,1.0328,1549.0,1.8159,33.96,-118.35,157500
3.1354,26.0,4.3946,1.0792,1560.0,2.4723,33.96,-118.35,164300
2.681,28.0,3.9883,1.1104,3201.0,2.6764,33.95,-118.35,147700
2.1587,25.0,3.1935,1.0874,4015.0,3.4083,33.95,-118.34,143800
3.0519,30.0,3.6754,1.0566,2324.0,3.2099,33.95,-118.35,137500
2.8892,42.0,4.6816,1.1342,1507.0,3.9658,33.95,-118.35,159800
3.95,45.0,4.521,0.895,781.0,3.2815,33.95,-118.35,164000
3.7237,42.0,3.7324,1.0134,1082.0,3.6187,33.95,-118.36,170800
2.7284,21.0,3.2352,0.9982,1286.0,2.3088,33.96,-118.36,146900
2.8378,25.0,4.0998,1.1486,1498.0,3.3215,33.96,-118.36,170000
2.6535,26.0,3.1676,1.0676,3193.0,3.1304,33.95,-118.36,177200
4.4038,45.0,4.5718,0.8944,891.0,2.6129,33.98,-118.36,259400
5.057,46.0,5.2198,1.0366,782.0,2.8645,33.98,-118.36,246300
3.5833,39.0,5.2792,1.2013,344.0,2.2338,33.98,-118.36,218800
2.9646,26.0,4.2852,1.1105,3333.0,2.1407,33.97,-118.37,179800
4.0179,18.0,4.4429,0.9792,990.0,3.4256,33.97,-118.36,195800
2.7464,21.0,3.8265,1.1217,2515.0,2.6614,33.97,-118.37,153100
2.7712,29.0,3.6916,1.0529,1715.0,2.2129,33.98,-118.36,160900
2.6823,19.0,4.149,1.1427,2917.0,2.6021,33.97,-118.36,142500
3.0393,17.0,4.2358,1.1531,2365.0,2.9198,33.96,-118.36,129200
3.6583,37.0,3.625,0.9679,2009.0,3.3936,33.96,-118.36,177300
4.875,26.0,6.9,1.15,100.0,5.0,33.96,-118.37,175000
2.2297,35.0,2.581,0.9749,1376.0,3.8436,33.95,-118.37,262500
4.1635,42.0,3.7222,0.9869,1283.0,4.1928,33.95,-118.36,163900
2.875,42.0,4.2843,1.0609,2038.0,3.4484,33.95,-118.36,177500
2.8438,32.0,3.852,1.0325,1053.0,3.8014,33.95,-118.37,181700
4.125,52.0,5.0361,1.0542,747.0,4.5,33.95,-118.37,174000
3.3056,39.0,3.7466,1.1051,1666.0,4.4906,33.94,-118.36,156800
2.3125,38.0,3.3944,1.0767,3036.0,4.7512,33.94,-118.36,148500
2.3675,29.0,2.9001,1.041,3425.0,4.3854,33.94,-118.37,149400
2.68,30.0,3.3196,1.0176,1433.0,4.2023,33.93,-118.36,170000
2.6298,40.0,3.4139,1.0504,2036.0,4.2773,33.93,-118.36,156500
3.4063,33.0,3.756,1.136,1309.0,5.236,33.94,-118.36,152300
2.2679,36.0,3.2511,1.034,1824.0,3.8809,33.93,-118.34,153900
1.7344,35.0,4.4492,1.0678,918.0,3.8898,33.93,-118.35,146900
1.9766,34.0,3.4278,1.05,810.0,4.5,33.93,-118.35,162500
2.3375,33.0,3.6364,1.0267,2649.0,4.7219,33.93,-118.35,170600
2.8462,35.0,3.4548,1.0357,1888.0,4.4952,33.94,-118.35,149100
2.6654,38.0,3.9515,1.1189,2188.0,4.8194,33.94,-118.35,142200
2.5547,36.0,3.6475,0.9852,2755.0,4.5164,33.94,-118.35,150400
3.3125,42.0,3.9387,1.0651,1369.0,5.2452,33.94,-118.35,144600
2.182,37.0,4.233,1.2302,3456.0,4.7084,33.94,-118.34,147500
2.4886,36.0,2.9619,1.1028,4033.0,4.2722,33.94,-118.34,160700
3.2862,37.0,4.7498,1.0957,3533.0,3.4135,33.93,-118.33,152300
2.8304,33.0,3.6114,1.0294,4512.0,3.7948,33.93,-118.34,143700
2.2976,32.0,3.2487,1.0337,1281.0,3.3187,33.93,-118.34,155700
3.0677,37.0,4.439,1.103,1341.0,3.6341,33.93,-118.34,167700
3.01,26.0,4.0102,1.0889,2394.0,3.0419,33.93,-118.35,191900
3.5139,31.0,4.592,1.1656,1973.0,3.2993,33.93,-118.35,192800
2.11,25.0,3.3581,1.0282,1603.0,2.3819,33.93,-118.35,223300
3.1656,27.0,3.9937,1.106,3340.0,3.0009,33.93,-118.36,204500
3.3558,29.0,3.9865,0.9432,965.0,2.6081,33.92,-118.34,199600
2.75,24.0,3.5291,1.0931,2023.0,2.6171,33.92,-118.35,239700
3.6167,29.0,3.1861,1.0043,584.0,2.5281,33.92,-118.35,200000
2.6667,26.0,3.662,1.1338,2308.0,2.2874,33.92,-118.36,229300
4.1023,46.0,4.8086,0.9023,793.0,3.0977,33.92,-118.36,226800
2.6375,19.0,3.4442,1.0834,1546.0,1.8969,33.92,-118.36,233800
2.6961,19.0,4.2046,1.2439,2033.0,2.7547,33.93,-118.36,212500
2.8958,10.0,3.5536,0.7321,61.0,1.0893,33.93,-118.37,245800
4.4722,44.0,5.4854,1.0585,502.0,2.9357,33.92,-118.37,218300
4.9688,36.0,5.4569,1.0,509.0,2.5838,33.92,-118.37,238900
5.5255,40.0,5.0162,1.0108,521.0,2.8162,33.92,-118.37,242700
4.8611,39.0,5.2598,1.0098,556.0,2.7255,33.92,-118.37,245600
4.4861,46.0,5.7653,1.0255,503.0,2.5663,33.93,-118.37,246300
4.4474,46.0,4.7021,0.9362,255.0,2.7128,33.93,-118.37,246900
3.0132,44.0,4.9057,1.0943,392.0,3.6981,33.93,-118.36,202500
3.8,41.0,4.7739,1.0233,1191.0,2.7762,33.91,-118.36,222500
4.3333,42.0,4.6076,0.9976,1184.0,2.7991,33.91,-118.36,225600
4.74,42.0,5.1055,1.0237,1136.0,2.9974,33.9,-118.36,230000
5.0452,40.0,5.4316,1.1795,725.0,3.0983,33.9,-118.36,231900
3.9355,41.0,4.2966,0.9816,1334.0,3.0667,33.91,-118.37,227800
5.6704,35.0,6.1773,1.0035,812.0,2.8794,33.91,-118.37,303700
5.6482,35.0,6.5516,1.0675,707.0,2.8056,33.9,-118.37,294800
3.3409,32.0,3.2549,1.0098,177.0,1.7353,33.9,-118.37,256300
5.8374,36.0,5.4382,0.9644,1463.0,2.7397,33.91,-118.38,289600
2.7813,19.0,3.9137,1.1225,1282.0,2.5743,33.91,-118.35,231300
3.5234,31.0,4.2206,1.0833,1675.0,2.7369,33.91,-118.35,265000
4.0775,28.0,3.9328,0.9963,1485.0,2.7705,33.91,-118.35,241400
3.87,26.0,4.1519,1.0058,1331.0,2.5596,33.91,-118.35,264500
2.8512,25.0,3.4317,1.0091,1337.0,2.4353,33.91,-118.35,272800
3.0417,25.0,3.9534,1.0777,2299.0,2.7467,33.9,-118.35,237000
4.3187,32.0,4.1709,0.9196,928.0,2.3317,33.91,-118.35,269700
4.8409,29.0,5.1058,1.11,1236.0,2.5643,33.91,-118.35,244000
3.825,34.0,5.0368,1.098,1134.0,2.7794,33.91,-118.35,235400
4.1,36.0,4.9026,1.1259,1366.0,3.2447,33.91,-118.36,243100
3.9485,32.0,4.5714,0.974,565.0,2.4459,33.9,-118.35,230000
3.5313,39.0,5.6602,1.0777,640.0,3.1068,33.9,-118.36,230400
3.267,23.0,3.8606,1.1474,670.0,2.6693,33.92,-118.33,185400
3.3491,39.0,3.6757,0.9369,1106.0,3.3213,33.91,-118.33,181800
3.2649,17.0,3.8352,1.0536,2536.0,2.6117,33.91,-118.34,202100
3.5903,35.0,3.6768,1.0168,962.0,3.2391,33.91,-118.33,183300
2.4741,8.0,3.4475,1.2294,2691.0,2.3564,33.91,-118.34,185700
3.425,6.0,4.2218,1.0927,740.0,2.9839,33.92,-118.34,193800
2.6689,12.0,2.9295,1.0684,7429.0,2.1818,33.91,-118.34,192300
2.455,8.0,3.5439,1.1014,7211.0,2.3814,33.91,-118.33,192700
3.8173,31.0,4.8962,1.173,874.0,3.0242,33.91,-118.31,177900
4.2596,36.0,5.3687,0.9665,625.0,3.4916,33.91,-118.31,181100
4.2083,33.0,5.0262,1.1512,1073.0,3.1192,33.91,-118.32,180500
4.2,35.0,4.3721,0.9163,640.0,2.9767,33.91,-118.32,181300
3.6654,35.0,5.1824,0.9353,605.0,3.5588,33.91,-118.32,184500
4.5304,34.0,4.7516,1.0578,1920.0,3.0,33.91,-118.32,181300
5.7528,34.0,4.6234,0.8571,757.0,3.2771,33.91,-118.32,180500
3.6625,35.0,4.8986,1.0445,1882.0,2.8909,33.9,-118.32,188000
4.8456,35.0,5.968,1.1233,672.0,3.0685,33.92,-118.31,146400
5.0653,35.0,5.6028,0.9433,926.0,3.2837,33.93,-118.31,158000
4.9615,34.0,5.3519,0.9512,804.0,2.8014,33.93,-118.32,157800
4.8304,35.0,6.962,1.1902,710.0,3.8587,33.92,-118.32,152800
2.0437,31.0,4.0478,1.0572,3590.0,3.7318,33.93,-118.29,137200
3.692,34.0,5.0676,1.0197,1293.0,3.6423,33.92,-118.29,145200
5.3292,34.0,5.5403,0.9677,906.0,3.6532,33.92,-118.29,155500
3.0139,34.0,5.4026,1.0053,1258.0,3.3105,33.92,-118.3,154700
3.7969,29.0,6.3295,1.125,1140.0,3.2386,33.93,-118.3,169400
3.0147,30.0,4.3857,1.1333,1491.0,3.55,33.91,-118.3,155100
2.6182,34.0,3.234,0.986,1530.0,3.06,33.91,-118.3,172600
2.6312,28.0,4.1693,1.0582,891.0,2.3571,33.9,-118.31,171300
2.3043,28.0,3.5909,1.067,1028.0,2.4593,33.91,-118.29,177500
1.7714,27.0,2.5325,0.985,1067.0,2.6675,33.9,-118.29,159400
3.6,29.0,4.0448,1.0325,1868.0,2.8872,33.9,-118.3,208800
3.4,27.0,5.0495,1.1777,2099.0,3.2442,33.9,-118.3,224100
2.9559,13.0,3.9725,1.0696,1975.0,3.1958,33.9,-118.3,173600
3.287,19.0,3.6682,1.0439,1726.0,2.6152,33.9,-118.3,181400
3.0329,30.0,3.5019,1.0902,1806.0,2.2948,33.89,-118.3,207800
3.285,37.0,3.7735,1.0,1369.0,2.423,33.89,-118.3,218100
3.5417,38.0,3.4568,0.9852,1131.0,2.7926,33.9,-118.31,198400
2.7428,33.0,4.0492,1.0739,1072.0,2.0303,33.89,-118.29,208900
4.2171,32.0,4.1243,1.021,1605.0,2.8109,33.89,-118.29,218200
3.0739,36.0,4.179,1.0453,1175.0,2.8043,33.88,-118.29,218600
3.3281,21.0,4.2382,1.0548,3186.0,2.7301,33.88,-118.29,237000
3.1597,27.0,4.6235,1.0618,1510.0,2.2206,33.87,-118.3,214700
5.0641,31.0,5.3156,0.9924,823.0,3.1293,33.87,-118.3,234900
4.0536,26.0,3.7,0.9455,807.0,2.4455,33.88,-118.3,253600
3.7375,29.0,4.1667,1.1225,563.0,2.7598,33.88,-118.3,247700
3.2574,30.0,4.1863,1.0342,885.0,2.7484,33.88,-118.3,195300
2.8445,35.0,4.6365,1.0761,1881.0,2.7026,33.88,-118.3,242100
3.5644,32.0,4.1244,1.1431,1491.0,2.54,33.88,-118.31,242300
3.5556,35.0,4.8475,1.03,1036.0,2.59,33.88,-118.31,238000
2.3812,21.0,3.725,1.075,686.0,1.715,33.88,-118.31,237500
3.4792,30.0,4.533,1.0942,1724.0,3.2467,33.9,-118.31,194700
3.7639,37.0,4.5743,1.0201,1257.0,2.5241,33.89,-118.31,220600
4.1458,35.0,5.1415,1.0144,1192.0,2.8585,33.89,-118.31,231500
4.0473,36.0,5.2234,1.0309,831.0,2.8557,33.9,-118.32,212100
